transcript_id	gene_id	gene_name
CEP52_001202-T1_mrna	gene-CEP52_001202	CEP52_001202
CEP52_001203-T1_mrna	gene-CEP52_001203	CEP52_001203
CEP52_001204-T1_mrna	gene-CEP52_001204	CEP52_001204
CEP52_001205-T1_mrna	gene-CEP52_001205	CEP52_001205
CEP52_001206-T1_mrna	gene-CEP52_001206	CEP52_001206
CEP52_001207-T1_mrna	gene-CEP52_001207	CEP52_001207
CEP52_001208-T1_mrna	gene-CEP52_001208	CEP52_001208
CEP52_001209-T1_mrna	gene-CEP52_001209	CEP52_001209
CEP52_001210-T1_mrna	gene-CEP52_001210	CEP52_001210
CEP52_001211-T1_mrna	gene-CEP52_001211	CEP52_001211
CEP52_001212-T1_mrna	gene-CEP52_001212	CEP52_001212
CEP52_001213-T1_mrna	gene-CEP52_001213	CEP52_001213
CEP52_001214-T1_mrna	gene-CEP52_001214	CEP52_001214
CEP52_001215-T1_mrna	gene-CEP52_001215	CEP52_001215
CEP52_001216-T1_mrna	gene-CEP52_001216	CEP52_001216
CEP52_001217-T1_mrna	gene-CEP52_001217	CEP52_001217
CEP52_001218-T1_mrna	gene-CEP52_001218	CEP52_001218
CEP52_001219-T1_mrna	gene-CEP52_001219	CEP52_001219
CEP52_001220-T1_mrna	gene-CEP52_001220	CEP52_001220
CEP52_001221-T1_mrna	gene-CEP52_001221	CEP52_001221
CEP52_001222-T1_mrna	gene-CEP52_001222	CEP52_001222
CEP52_001223-T1_mrna	gene-CEP52_001223	CEP52_001223
CEP52_001224-T1_mrna	gene-CEP52_001224	CEP52_001224
CEP52_001225-T1_mrna	gene-CEP52_001225	CEP52_001225
CEP52_001226-T1_mrna	gene-CEP52_001226	CEP52_001226
CEP52_001227-T1_mrna	gene-CEP52_001227	CEP52_001227
CEP52_001228-T1_mrna	gene-CEP52_001228	CEP52_001228
CEP52_001229-T1_mrna	gene-CEP52_001229	CEP52_001229
CEP52_001230-T1_mrna	gene-CEP52_001230	CEP52_001230
CEP52_001231-T1_mrna	gene-CEP52_001231	CEP52_001231
CEP52_001232-T1_mrna	gene-CEP52_001232	CEP52_001232
CEP52_001233-T1_mrna	gene-CEP52_001233	CEP52_001233
CEP52_001234-T1_mrna	gene-CEP52_001234	CEP52_001234
CEP52_001235-T1_mrna	gene-CEP52_001235	CEP52_001235
CEP52_001236-T1_mrna	gene-CEP52_001236	CEP52_001236
CEP52_001237-T1_mrna	gene-CEP52_001237	CEP52_001237
CEP52_001238-T1_mrna	gene-CEP52_001238	CEP52_001238
CEP52_001239-T1_mrna	gene-CEP52_001239	CEP52_001239
CEP52_001240-T1_mrna	gene-CEP52_001240	CEP52_001240
CEP52_001241-T1_mrna	gene-CEP52_001241	CEP52_001241
CEP52_001242-T1_mrna	gene-CEP52_001242	CEP52_001242
CEP52_001243-T1_mrna	gene-CEP52_001243	CEP52_001243
CEP52_001244-T1_mrna	gene-CEP52_001244	CEP52_001244
CEP52_001245-T1_mrna	gene-CEP52_001245	CEP52_001245
CEP52_001246-T1_mrna	gene-CEP52_001246	CEP52_001246
CEP52_001247-T1_mrna	gene-CEP52_001247	CEP52_001247
CEP52_001248-T1_mrna	gene-CEP52_001248	CEP52_001248
CEP52_001249-T1_mrna	gene-CEP52_001249	CEP52_001249
CEP52_001250-T1_mrna	gene-CEP52_001250	CEP52_001250
CEP52_001251-T1_mrna	gene-CEP52_001251	CEP52_001251
CEP52_001252-T1_mrna	gene-CEP52_001252	CEP52_001252
CEP52_001253-T1_mrna	gene-CEP52_001253	CEP52_001253
CEP52_001254-T1_mrna	gene-CEP52_001254	CEP52_001254
CEP52_001255-T1_mrna	gene-CEP52_001255	CEP52_001255
CEP52_001256-T1_mrna	gene-CEP52_001256	CEP52_001256
CEP52_001257-T1_mrna	gene-CEP52_001257	CEP52_001257
CEP52_001258-T1_mrna	gene-CEP52_001258	CEP52_001258
CEP52_001259-T1_mrna	gene-CEP52_001259	CEP52_001259
CEP52_001260-T1_mrna	gene-CEP52_001260	CEP52_001260
CEP52_001261-T1_mrna	gene-CEP52_001261	CEP52_001261
CEP52_001262-T1_mrna	gene-CEP52_001262	CEP52_001262
CEP52_001263-T1_mrna	gene-CEP52_001263	CEP52_001263
CEP52_001264-T1_mrna	gene-CEP52_001264	CEP52_001264
CEP52_001265-T1_mrna	gene-CEP52_001265	CEP52_001265
CEP52_001266-T1_mrna	gene-CEP52_001266	CEP52_001266
CEP52_001267-T1_mrna	gene-CEP52_001267	CEP52_001267
CEP52_001268-T1_mrna	gene-CEP52_001268	CEP52_001268
CEP52_001269-T1_mrna	gene-CEP52_001269	CEP52_001269
CEP52_001270-T1_mrna	gene-CEP52_001270	CEP52_001270
CEP52_001271-T1_mrna	gene-CEP52_001271	CEP52_001271
CEP52_001272-T1_mrna	gene-CEP52_001272	CEP52_001272
CEP52_001273-T1_mrna	gene-CEP52_001273	CEP52_001273
CEP52_001274-T1_mrna	gene-CEP52_001274	CEP52_001274
CEP52_001275-T1_mrna	gene-CEP52_001275	CEP52_001275
CEP52_001276-T1_mrna	gene-CEP52_001276	CEP52_001276
CEP52_001277-T1_mrna	gene-CEP52_001277	CEP52_001277
CEP52_001278-T1_mrna	gene-CEP52_001278	CEP52_001278
CEP52_001279-T1_mrna	gene-CEP52_001279	CEP52_001279
CEP52_001280-T1_mrna	gene-CEP52_001280	CEP52_001280
CEP52_001281-T1_mrna	gene-CEP52_001281	CEP52_001281
CEP52_001282-T1_mrna	gene-CEP52_001282	CEP52_001282
CEP52_001283-T1_mrna	gene-CEP52_001283	CEP52_001283
CEP52_001284-T1_mrna	gene-CEP52_001284	CEP52_001284
CEP52_001285-T1_mrna	gene-CEP52_001285	CEP52_001285
CEP52_001286-T1_mrna	gene-CEP52_001286	CEP52_001286
CEP52_001287-T1_mrna	gene-CEP52_001287	CEP52_001287
CEP52_001288-T1_mrna	gene-CEP52_001288	CEP52_001288
CEP52_001289-T1_mrna	gene-CEP52_001289	CEP52_001289
CEP52_001290-T1_mrna	gene-CEP52_001290	CEP52_001290
CEP52_001291-T1_mrna	gene-CEP52_001291	CEP52_001291
CEP52_001292-T1_mrna	gene-CEP52_001292	CEP52_001292
CEP52_001293-T1_mrna	gene-CEP52_001293	CEP52_001293
CEP52_001294-T1_mrna	gene-CEP52_001294	CEP52_001294
CEP52_001295-T1_mrna	gene-CEP52_001295	CEP52_001295
CEP52_001296-T1_mrna	gene-CEP52_001296	CEP52_001296
CEP52_001297-T1_mrna	gene-CEP52_001297	CEP52_001297
CEP52_001298-T1_mrna	gene-CEP52_001298	CEP52_001298
CEP52_001299-T1_mrna	gene-CEP52_001299	CEP52_001299
CEP52_001300-T1_mrna	gene-CEP52_001300	CEP52_001300
CEP52_001301-T1_mrna	gene-CEP52_001301	CEP52_001301
CEP52_001302-T1_mrna	gene-CEP52_001302	CEP52_001302
CEP52_001303-T1_mrna	gene-CEP52_001303	CEP52_001303
CEP52_001304-T1_mrna	gene-CEP52_001304	CEP52_001304
CEP52_001305-T1_mrna	gene-CEP52_001305	CEP52_001305
CEP52_001306-T1_mrna	gene-CEP52_001306	CEP52_001306
CEP52_001307-T1_mrna	gene-CEP52_001307	CEP52_001307
CEP52_001308-T1_mrna	gene-CEP52_001308	CEP52_001308
CEP52_001309-T1_mrna	gene-CEP52_001309	CEP52_001309
CEP52_001310-T1_mrna	gene-CEP52_001310	CEP52_001310
CEP52_001311-T1_mrna	gene-CEP52_001311	CEP52_001311
CEP52_001312-T1_mrna	gene-CEP52_001312	CEP52_001312
CEP52_001313-T1_mrna	gene-CEP52_001313	CEP52_001313
CEP52_001314-T1_mrna	gene-CEP52_001314	CEP52_001314
CEP52_001315-T1_mrna	gene-CEP52_001315	CEP52_001315
CEP52_001316-T1_mrna	gene-CEP52_001316	CEP52_001316
CEP52_001317-T1_mrna	gene-CEP52_001317	CEP52_001317
CEP52_001318-T1_mrna	gene-CEP52_001318	CEP52_001318
CEP52_001319-T1_mrna	gene-CEP52_001319	CEP52_001319
CEP52_001320-T1_mrna	gene-CEP52_001320	CEP52_001320
CEP52_001321-T1_mrna	gene-CEP52_001321	CEP52_001321
CEP52_001322-T1_mrna	gene-CEP52_001322	CEP52_001322
CEP52_001323-T1_mrna	gene-CEP52_001323	CEP52_001323
CEP52_001324-T1_mrna	gene-CEP52_001324	CEP52_001324
CEP52_001325-T1_mrna	gene-CEP52_001325	CEP52_001325
CEP52_001326-T1_mrna	gene-CEP52_001326	CEP52_001326
CEP52_001327-T1_mrna	gene-CEP52_001327	CEP52_001327
CEP52_001328-T1_mrna	gene-CEP52_001328	CEP52_001328
CEP52_001329-T1_mrna	gene-CEP52_001329	CEP52_001329
CEP52_006862-T1_mrna	gene-CEP52_006862	CEP52_006862
CEP52_006863-T1_mrna	gene-CEP52_006863	CEP52_006863
CEP52_006864-T1_mrna	gene-CEP52_006864	CEP52_006864
CEP52_006865-T1_mrna	gene-CEP52_006865	CEP52_006865
CEP52_006866-T1_mrna	gene-CEP52_006866	CEP52_006866
CEP52_006867-T1_mrna	gene-CEP52_006867	CEP52_006867
CEP52_006868-T1_mrna	gene-CEP52_006868	CEP52_006868
CEP52_006869-T1_mrna	gene-CEP52_006869	CEP52_006869
CEP52_006870-T1_mrna	gene-CEP52_006870	CEP52_006870
CEP52_006871-T1_mrna	gene-CEP52_006871	CEP52_006871
CEP52_006872-T1_mrna	gene-CEP52_006872	CEP52_006872
CEP52_006873-T1_mrna	gene-CEP52_006873	CEP52_006873
CEP52_006874-T1_mrna	gene-CEP52_006874	CEP52_006874
CEP52_006875-T1_mrna	gene-CEP52_006875	CEP52_006875
CEP52_006876-T1_mrna	gene-CEP52_006876	CEP52_006876
CEP52_006877-T1_mrna	gene-CEP52_006877	CEP52_006877
CEP52_006878-T1_mrna	gene-CEP52_006878	CEP52_006878
CEP52_006879-T1_mrna	gene-CEP52_006879	CEP52_006879
CEP52_006880-T1_mrna	gene-CEP52_006880	CEP52_006880
CEP52_006881-T1_mrna	gene-CEP52_006881	CEP52_006881
CEP52_006882-T1_mrna	gene-CEP52_006882	CEP52_006882
CEP52_006883-T1_mrna	gene-CEP52_006883	CEP52_006883
CEP52_006884-T1_mrna	gene-CEP52_006884	CEP52_006884
CEP52_006885-T1_mrna	gene-CEP52_006885	CEP52_006885
CEP52_006886-T1_mrna	gene-CEP52_006886	CEP52_006886
CEP52_006887-T1_mrna	gene-CEP52_006887	CEP52_006887
CEP52_006888-T1_mrna	gene-CEP52_006888	CEP52_006888
CEP52_006889-T1_mrna	gene-CEP52_006889	CEP52_006889
CEP52_006890-T1_mrna	gene-CEP52_006890	CEP52_006890
CEP52_006891-T1_mrna	gene-CEP52_006891	CEP52_006891
CEP52_006892-T1_mrna	gene-CEP52_006892	CEP52_006892
CEP52_006893-T1_mrna	gene-CEP52_006893	CEP52_006893
CEP52_006894-T1_mrna	gene-CEP52_006894	CEP52_006894
CEP52_006895-T1_mrna	gene-CEP52_006895	CEP52_006895
CEP52_006896-T1_mrna	gene-CEP52_006896	CEP52_006896
CEP52_006897-T1_mrna	gene-CEP52_006897	CEP52_006897
CEP52_006898-T1_mrna	gene-CEP52_006898	CEP52_006898
CEP52_006899-T1_mrna	gene-CEP52_006899	CEP52_006899
CEP52_006900-T1_mrna	gene-CEP52_006900	CEP52_006900
CEP52_006901-T1_mrna	gene-CEP52_006901	CEP52_006901
CEP52_006902-T1_mrna	gene-CEP52_006902	CEP52_006902
CEP52_006903-T1_mrna	gene-CEP52_006903	CEP52_006903
CEP52_006904-T1_mrna	gene-CEP52_006904	CEP52_006904
CEP52_006905-T1_mrna	gene-CEP52_006905	CEP52_006905
CEP52_006906-T1_mrna	gene-CEP52_006906	CEP52_006906
CEP52_006907-T1_mrna	gene-CEP52_006907	CEP52_006907
CEP52_006908-T1_mrna	gene-CEP52_006908	CEP52_006908
CEP52_006909-T1_mrna	gene-CEP52_006909	CEP52_006909
CEP52_006910-T1_mrna	gene-CEP52_006910	CEP52_006910
CEP52_006911-T1_mrna	gene-CEP52_006911	CEP52_006911
CEP52_006912-T1_mrna	gene-CEP52_006912	CEP52_006912
CEP52_006913-T1_mrna	gene-CEP52_006913	CEP52_006913
CEP52_006914-T1_mrna	gene-CEP52_006914	CEP52_006914
CEP52_006915-T1_mrna	gene-CEP52_006915	CEP52_006915
CEP52_006916-T1_mrna	gene-CEP52_006916	CEP52_006916
CEP52_006917-T1_mrna	gene-CEP52_006917	CEP52_006917
CEP52_006918-T1_mrna	gene-CEP52_006918	CEP52_006918
CEP52_006919-T1_mrna	gene-CEP52_006919	CEP52_006919
CEP52_006920-T1_mrna	gene-CEP52_006920	CEP52_006920
CEP52_006921-T1_mrna	gene-CEP52_006921	CEP52_006921
CEP52_006922-T1_mrna	gene-CEP52_006922	CEP52_006922
CEP52_006923-T1_mrna	gene-CEP52_006923	CEP52_006923
CEP52_006924-T1_mrna	gene-CEP52_006924	CEP52_006924
CEP52_006925-T1_mrna	gene-CEP52_006925	CEP52_006925
CEP52_006926-T1_mrna	gene-CEP52_006926	CEP52_006926
CEP52_006927-T1_mrna	gene-CEP52_006927	CEP52_006927
CEP52_006928-T1_mrna	gene-CEP52_006928	CEP52_006928
CEP52_006929-T1_mrna	gene-CEP52_006929	CEP52_006929
CEP52_006930-T1_mrna	gene-CEP52_006930	CEP52_006930
CEP52_006931-T1_mrna	gene-CEP52_006931	CEP52_006931
CEP52_006932-T1_mrna	gene-CEP52_006932	CEP52_006932
CEP52_006933-T1_mrna	gene-CEP52_006933	CEP52_006933
CEP52_006934-T1_mrna	gene-CEP52_006934	CEP52_006934
CEP52_006935-T1_mrna	gene-CEP52_006935	CEP52_006935
CEP52_006936-T1_mrna	gene-CEP52_006936	CEP52_006936
CEP52_006937-T1_mrna	gene-CEP52_006937	CEP52_006937
CEP52_006938-T1_mrna	gene-CEP52_006938	CEP52_006938
CEP52_006939-T1_mrna	gene-CEP52_006939	CEP52_006939
CEP52_006940-T1_mrna	gene-CEP52_006940	CEP52_006940
CEP52_006941-T1_mrna	gene-CEP52_006941	CEP52_006941
CEP52_017509-T1_mrna	gene-CEP52_017509	CEP52_017509
CEP52_017510-T1_mrna	gene-CEP52_017510	CEP52_017510
CEP52_017511-T1_mrna	gene-CEP52_017511	CEP52_017511
CEP52_017512-T1_mrna	gene-CEP52_017512	CEP52_017512
CEP52_017513-T1_mrna	gene-CEP52_017513	CEP52_017513
CEP52_017514-T1_mrna	gene-CEP52_017514	CEP52_017514
CEP52_017515-T1_mrna	gene-CEP52_017515	CEP52_017515
CEP52_017516-T1_mrna	gene-CEP52_017516	CEP52_017516
CEP52_017517-T1_mrna	gene-CEP52_017517	CEP52_017517
CEP52_017518-T1_mrna	gene-CEP52_017518	CEP52_017518
CEP52_017519-T1_mrna	gene-CEP52_017519	CEP52_017519
CEP52_017520-T1_mrna	gene-CEP52_017520	CEP52_017520
CEP52_017521-T1_mrna	gene-CEP52_017521	CEP52_017521
CEP52_017522-T1_mrna	gene-CEP52_017522	CEP52_017522
CEP52_017523-T1_mrna	gene-CEP52_017523	CEP52_017523
CEP52_017524-T1_mrna	gene-CEP52_017524	CEP52_017524
CEP52_017525-T1_mrna	gene-CEP52_017525	CEP52_017525
CEP52_017526-T1_mrna	gene-CEP52_017526	CEP52_017526
CEP52_006942-T1_mrna	gene-CEP52_006942	CEP52_006942
CEP52_006943-T1_mrna	gene-CEP52_006943	CEP52_006943
CEP52_006944-T1_mrna	gene-CEP52_006944	CEP52_006944
CEP52_006945-T1_mrna	gene-CEP52_006945	CEP52_006945
CEP52_006946-T1_mrna	gene-CEP52_006946	CEP52_006946
CEP52_006947-T1_mrna	gene-CEP52_006947	CEP52_006947
CEP52_006948-T1_mrna	gene-CEP52_006948	CEP52_006948
CEP52_006949-T1_mrna	gene-CEP52_006949	CEP52_006949
CEP52_006950-T1_mrna	gene-CEP52_006950	CEP52_006950
CEP52_006951-T1_mrna	gene-CEP52_006951	CEP52_006951
CEP52_006952-T1_mrna	gene-CEP52_006952	CEP52_006952
CEP52_006953-T1_mrna	gene-CEP52_006953	CEP52_006953
CEP52_006954-T1_mrna	gene-CEP52_006954	CEP52_006954
CEP52_006955-T1_mrna	gene-CEP52_006955	CEP52_006955
CEP52_006956-T1_mrna	gene-CEP52_006956	CEP52_006956
CEP52_006957-T1_mrna	gene-CEP52_006957	CEP52_006957
CEP52_006958-T1_mrna	gene-CEP52_006958	CEP52_006958
CEP52_006959-T1_mrna	gene-CEP52_006959	CEP52_006959
CEP52_006960-T1_mrna	gene-CEP52_006960	CEP52_006960
CEP52_006961-T1_mrna	gene-CEP52_006961	CEP52_006961
CEP52_006962-T1_mrna	gene-CEP52_006962	CEP52_006962
CEP52_006963-T1_mrna	gene-CEP52_006963	CEP52_006963
CEP52_006965-T1_mrna	gene-CEP52_006965	CEP52_006965
CEP52_006966-T1_mrna	gene-CEP52_006966	CEP52_006966
CEP52_006967-T1_mrna	gene-CEP52_006967	CEP52_006967
CEP52_006968-T1_mrna	gene-CEP52_006968	CEP52_006968
CEP52_006969-T1_mrna	gene-CEP52_006969	CEP52_006969
CEP52_006970-T1_mrna	gene-CEP52_006970	CEP52_006970
CEP52_006971-T1_mrna	gene-CEP52_006971	CEP52_006971
CEP52_006972-T1_mrna	gene-CEP52_006972	CEP52_006972
CEP52_006973-T1_mrna	gene-CEP52_006973	CEP52_006973
CEP52_006974-T1_mrna	gene-CEP52_006974	CEP52_006974
CEP52_006975-T1_mrna	gene-CEP52_006975	CEP52_006975
CEP52_006976-T1_mrna	gene-CEP52_006976	CEP52_006976
CEP52_006977-T1_mrna	gene-CEP52_006977	CEP52_006977
CEP52_006978-T1_mrna	gene-CEP52_006978	CEP52_006978
CEP52_006979-T1_mrna	gene-CEP52_006979	CEP52_006979
CEP52_006980-T1_mrna	gene-CEP52_006980	CEP52_006980
CEP52_006981-T1_mrna	gene-CEP52_006981	CEP52_006981
CEP52_006982-T1_mrna	gene-CEP52_006982	CEP52_006982
CEP52_006983-T1_mrna	gene-CEP52_006983	CEP52_006983
CEP52_006984-T1_mrna	gene-CEP52_006984	CEP52_006984
CEP52_006985-T1_mrna	gene-CEP52_006985	CEP52_006985
CEP52_006986-T1_mrna	gene-CEP52_006986	CEP52_006986
CEP52_006987-T1_mrna	gene-CEP52_006987	CEP52_006987
CEP52_006988-T1_mrna	gene-CEP52_006988	CEP52_006988
CEP52_006989-T1_mrna	gene-CEP52_006989	CEP52_006989
CEP52_006990-T1_mrna	gene-CEP52_006990	CEP52_006990
CEP52_006991-T1_mrna	gene-CEP52_006991	CEP52_006991
CEP52_006992-T1_mrna	gene-CEP52_006992	CEP52_006992
CEP52_006993-T1_mrna	gene-CEP52_006993	CEP52_006993
CEP52_006994-T1_mrna	gene-CEP52_006994	CEP52_006994
CEP52_006995-T1_mrna	gene-CEP52_006995	CEP52_006995
CEP52_006996-T1_mrna	gene-CEP52_006996	CEP52_006996
CEP52_006997-T1_mrna	gene-CEP52_006997	CEP52_006997
CEP52_006998-T1_mrna	gene-CEP52_006998	CEP52_006998
CEP52_006999-T1_mrna	gene-CEP52_006999	CEP52_006999
CEP52_007000-T1_mrna	gene-CEP52_007000	CEP52_007000
CEP52_007001-T1_mrna	gene-CEP52_007001	CEP52_007001
CEP52_007002-T1_mrna	gene-CEP52_007002	CEP52_007002
CEP52_007003-T1_mrna	gene-CEP52_007003	CEP52_007003
CEP52_007004-T1_mrna	gene-CEP52_007004	CEP52_007004
CEP52_017527-T1_mrna	gene-CEP52_017527	CEP52_017527
CEP52_017528-T1_mrna	gene-CEP52_017528	CEP52_017528
CEP52_017529-T1_mrna	gene-CEP52_017529	CEP52_017529
CEP52_017530-T1_mrna	gene-CEP52_017530	CEP52_017530
CEP52_017531-T1_mrna	gene-CEP52_017531	CEP52_017531
CEP52_017532-T1_mrna	gene-CEP52_017532	CEP52_017532
CEP52_017533-T1_mrna	gene-CEP52_017533	CEP52_017533
CEP52_017534-T1_mrna	gene-CEP52_017534	CEP52_017534
CEP52_017535-T1_mrna	gene-CEP52_017535	CEP52_017535
CEP52_017536-T1_mrna	gene-CEP52_017536	CEP52_017536
CEP52_017537-T1_mrna	gene-CEP52_017537	CEP52_017537
CEP52_017538-T1_mrna	gene-CEP52_017538	CEP52_017538
CEP52_017539-T1_mrna	gene-CEP52_017539	CEP52_017539
CEP52_017540-T1_mrna	gene-CEP52_017540	CEP52_017540
CEP52_007005-T1_mrna	gene-CEP52_007005	CEP52_007005
CEP52_007006-T1_mrna	gene-CEP52_007006	CEP52_007006
CEP52_007007-T1_mrna	gene-CEP52_007007	CEP52_007007
CEP52_007008-T1_mrna	gene-CEP52_007008	CEP52_007008
CEP52_007009-T1_mrna	gene-CEP52_007009	CEP52_007009
CEP52_007010-T1_mrna	gene-CEP52_007010	CEP52_007010
CEP52_007011-T1_mrna	gene-CEP52_007011	CEP52_007011
CEP52_007012-T1_mrna	gene-CEP52_007012	CEP52_007012
CEP52_007013-T1_mrna	gene-CEP52_007013	CEP52_007013
CEP52_007014-T1_mrna	gene-CEP52_007014	CEP52_007014
CEP52_007015-T1_mrna	gene-CEP52_007015	CEP52_007015
CEP52_007016-T1_mrna	gene-CEP52_007016	CEP52_007016
CEP52_007017-T1_mrna	gene-CEP52_007017	CEP52_007017
CEP52_007018-T1_mrna	gene-CEP52_007018	CEP52_007018
CEP52_007019-T1_mrna	gene-CEP52_007019	CEP52_007019
CEP52_007020-T1_mrna	gene-CEP52_007020	CEP52_007020
CEP52_007021-T1_mrna	gene-CEP52_007021	CEP52_007021
CEP52_007022-T1_mrna	gene-CEP52_007022	CEP52_007022
CEP52_007023-T1_mrna	gene-CEP52_007023	CEP52_007023
CEP52_007024-T1_mrna	gene-CEP52_007024	CEP52_007024
CEP52_007025-T1_mrna	gene-CEP52_007025	CEP52_007025
CEP52_007026-T1_mrna	gene-CEP52_007026	CEP52_007026
CEP52_007027-T1_mrna	gene-CEP52_007027	CEP52_007027
CEP52_007028-T1_mrna	gene-CEP52_007028	CEP52_007028
CEP52_007029-T1_mrna	gene-CEP52_007029	CEP52_007029
CEP52_007030-T1_mrna	gene-CEP52_007030	CEP52_007030
CEP52_007031-T1_mrna	gene-CEP52_007031	CEP52_007031
CEP52_007032-T1_mrna	gene-CEP52_007032	CEP52_007032
CEP52_007033-T1_mrna	gene-CEP52_007033	CEP52_007033
CEP52_007034-T1_mrna	gene-CEP52_007034	CEP52_007034
CEP52_007035-T1_mrna	gene-CEP52_007035	CEP52_007035
CEP52_007036-T1_mrna	gene-CEP52_007036	CEP52_007036
CEP52_007037-T1_mrna	gene-CEP52_007037	CEP52_007037
CEP52_007038-T1_mrna	gene-CEP52_007038	CEP52_007038
CEP52_007039-T1_mrna	gene-CEP52_007039	CEP52_007039
CEP52_007040-T1_mrna	gene-CEP52_007040	CEP52_007040
CEP52_007041-T1_mrna	gene-CEP52_007041	CEP52_007041
CEP52_007042-T1_mrna	gene-CEP52_007042	CEP52_007042
CEP52_007043-T1_mrna	gene-CEP52_007043	CEP52_007043
CEP52_007044-T1_mrna	gene-CEP52_007044	CEP52_007044
CEP52_007045-T1_mrna	gene-CEP52_007045	CEP52_007045
CEP52_007046-T1_mrna	gene-CEP52_007046	CEP52_007046
CEP52_007047-T1_mrna	gene-CEP52_007047	CEP52_007047
CEP52_007048-T1_mrna	gene-CEP52_007048	CEP52_007048
CEP52_007049-T1_mrna	gene-CEP52_007049	CEP52_007049
CEP52_007050-T1_mrna	gene-CEP52_007050	CEP52_007050
CEP52_007051-T1_mrna	gene-CEP52_007051	CEP52_007051
CEP52_007052-T1_mrna	gene-CEP52_007052	CEP52_007052
CEP52_007053-T1_mrna	gene-CEP52_007053	CEP52_007053
CEP52_007054-T1_mrna	gene-CEP52_007054	CEP52_007054
CEP52_007055-T1_mrna	gene-CEP52_007055	CEP52_007055
CEP52_007056-T1_mrna	gene-CEP52_007056	CEP52_007056
CEP52_007057-T1_mrna	gene-CEP52_007057	CEP52_007057
CEP52_007058-T1_mrna	gene-CEP52_007058	CEP52_007058
CEP52_007059-T1_mrna	gene-CEP52_007059	CEP52_007059
CEP52_007060-T1_mrna	gene-CEP52_007060	CEP52_007060
CEP52_007061-T1_mrna	gene-CEP52_007061	CEP52_007061
CEP52_007062-T1_mrna	gene-CEP52_007062	CEP52_007062
CEP52_007063-T1_mrna	gene-CEP52_007063	CEP52_007063
CEP52_007064-T1_mrna	gene-CEP52_007064	CEP52_007064
CEP52_007065-T1_mrna	gene-CEP52_007065	CEP52_007065
CEP52_007066-T1_mrna	gene-CEP52_007066	CEP52_007066
CEP52_007067-T1_mrna	gene-CEP52_007067	CEP52_007067
CEP52_007068-T1_mrna	gene-CEP52_007068	CEP52_007068
CEP52_007069-T1_mrna	gene-CEP52_007069	CEP52_007069
CEP52_007070-T1_mrna	gene-CEP52_007070	CEP52_007070
CEP52_007071-T1_mrna	gene-CEP52_007071	CEP52_007071
CEP52_007072-T1_mrna	gene-CEP52_007072	CEP52_007072
CEP52_007073-T1_mrna	gene-CEP52_007073	CEP52_007073
CEP52_007074-T1_mrna	gene-CEP52_007074	CEP52_007074
CEP52_007075-T1_mrna	gene-CEP52_007075	CEP52_007075
CEP52_007076-T1_mrna	gene-CEP52_007076	CEP52_007076
CEP52_007077-T1_mrna	gene-CEP52_007077	CEP52_007077
CEP52_007078-T1_mrna	gene-CEP52_007078	CEP52_007078
CEP52_017541-T1_mrna	gene-CEP52_017541	CEP52_017541
CEP52_017542-T1_mrna	gene-CEP52_017542	CEP52_017542
CEP52_017543-T1_mrna	gene-CEP52_017543	CEP52_017543
CEP52_017544-T1_mrna	gene-CEP52_017544	CEP52_017544
CEP52_017545-T1_mrna	gene-CEP52_017545	CEP52_017545
CEP52_017546-T1_mrna	gene-CEP52_017546	CEP52_017546
CEP52_017547-T1_mrna	gene-CEP52_017547	CEP52_017547
CEP52_017548-T1_mrna	gene-CEP52_017548	CEP52_017548
CEP52_017549-T1_mrna	gene-CEP52_017549	CEP52_017549
CEP52_017550-T1_mrna	gene-CEP52_017550	CEP52_017550
CEP52_017551-T1_mrna	gene-CEP52_017551	CEP52_017551
CEP52_017552-T1_mrna	gene-CEP52_017552	CEP52_017552
CEP52_017553-T1_mrna	gene-CEP52_017553	CEP52_017553
CEP52_017554-T1_mrna	gene-CEP52_017554	CEP52_017554
CEP52_017555-T1_mrna	gene-CEP52_017555	CEP52_017555
CEP52_017556-T1_mrna	gene-CEP52_017556	CEP52_017556
CEP52_007079-T1_mrna	gene-CEP52_007079	CEP52_007079
CEP52_007080-T1_mrna	gene-CEP52_007080	CEP52_007080
CEP52_007081-T1_mrna	gene-CEP52_007081	CEP52_007081
CEP52_007082-T1_mrna	gene-CEP52_007082	CEP52_007082
CEP52_007083-T1_mrna	gene-CEP52_007083	CEP52_007083
CEP52_007084-T1_mrna	gene-CEP52_007084	CEP52_007084
CEP52_007085-T1_mrna	gene-CEP52_007085	CEP52_007085
CEP52_007088-T1_mrna	gene-CEP52_007088	CEP52_007088
CEP52_007089-T1_mrna	gene-CEP52_007089	CEP52_007089
CEP52_007090-T1_mrna	gene-CEP52_007090	CEP52_007090
CEP52_007091-T1_mrna	gene-CEP52_007091	CEP52_007091
CEP52_007092-T1_mrna	gene-CEP52_007092	CEP52_007092
CEP52_007093-T1_mrna	gene-CEP52_007093	CEP52_007093
CEP52_007094-T1_mrna	gene-CEP52_007094	CEP52_007094
CEP52_007095-T1_mrna	gene-CEP52_007095	CEP52_007095
CEP52_007096-T1_mrna	gene-CEP52_007096	CEP52_007096
CEP52_007097-T1_mrna	gene-CEP52_007097	CEP52_007097
CEP52_007098-T1_mrna	gene-CEP52_007098	CEP52_007098
CEP52_007099-T1_mrna	gene-CEP52_007099	CEP52_007099
