TRANSCRIPT	Mycangia_BH1	Mycangia_BH2	Mycangia_BH3	Mycangia_BH4	Mycangia_BH5	Mycangia_EF1	Mycangia_EF2	Mycangia_EF3	Mycangia_EF4	Mycangia_EP1	Mycangia_EP2	Mycangia_EP3	Mycangia_EP4	Mycangia_LP2	Mycangia_LP3	Mycangia_LP4
BHE90_007308	760.9931474107339	742.7000429056682	1373.7827004687574	439.3788489122606	262.51547908300483	848.8000490350489	0	0	0	0	0	1131.7333987133986	0	0	0	536.0842414958205
BHE90_007310	0	21.22000122587623	179.18904788722924	39.943531719296416	52.50309581660097	0	0	0	0	0	0	0	0	0	0	0
BHE90_007311	58.53793441621029	10.610000612938116	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_007312	58.53793441621029	275.86001593639105	119.45936525815283	139.80236101753746	70.00412775546795	0	0	0	0	0	0	0	0	0	0	0
BHE90_007313	234.15173766484116	244.0300140975767	149.32420657269105	119.83059515788925	210.01238326640387	0	0	563.6988798119086	0	0	0	0	0	0	0	0
BHE90_007314	0	0	59.729682629076414	39.943531719296416	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_007315	0	190.9800110328861	0	39.943531719296416	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_007316	292.68967208105147	307.6900177752054	119.45936525815283	219.6894244561303	140.0082555109359	1697.6000980700978	0	0	0	0	0	0	0	0	0	357.389494330547
BHE90_007317	1112.2207539079957	848.8000490350493	1194.5936525815284	758.927102666632	490.0288942882757	848.8000490350489	0	0	0	0	0	0	0	0	0	536.0842414958205
BHE90_017402	380.4965737053669	424.4000245175246	836.2155568070698	579.181209929798	752.5443733712806	3395.2001961401957	0	563.6988798119086	0	0	0	0	0	0	0	0
BHE90_017403	4214.731277967141	2684.3301550733436	5943.103421593103	1417.995376035023	1452.5856509259602	0	0	2254.7955192476343	0	1288.45458242722	0	0	0	0	0	0
BHE90_017404	1141.4897211161008	1506.6200870372124	2180.1334159612893	1398.0236101753746	1680.099066131231	848.8000490350489	0	563.6988798119086	0	0	188.6222331188998	282.93334967834966	339.52001961401965	0	0	1697.600098070098
BHE90_017406	29.268967208105146	0	119.45936525815283	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_017407	409.7655409134721	84.88000490350493	0	79.88706343859283	52.50309581660097	0	0	0	0	0	0	0	0	0	0	0
BHE90_007320	58.53793441621029	0	0	19.971765859648208	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_007321	1287.8345571566265	2344.8101354593236	2269.727939904904	1557.7977370525603	2152.6269284806394	0	0	0	0	0	94.3111165594499	282.93334967834966	0	0	0	1250.8632301569144
BHE90_007322	58.53793441621029	212.2000122587623	298.6484131453821	19.971765859648208	35.002063877733974	2122.0001225876226	0	563.6988798119086	0	0	0	0	0	0	0	357.389494330547
BHE90_007323	0	0	59.729682629076414	0	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_007324	351.2276064972618	169.76000980700985	238.91873051630566	39.943531719296416	157.5092874498029	0	0	0	0	0	0	0	0	0	0	0
BHE90_007325	58.53793441621029	63.6600036776287	179.18904788722924	119.83059515788925	140.0082555109359	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_007326	117.07586883242058	106.10000612938116	268.78357183084387	119.83059515788925	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_007327	117.07586883242058	350.13002022695787	328.51325445992023	279.60472203507493	140.0082555109359	848.8000490350489	0	563.6988798119086	0	0	0	0	0	0	0	178.6947471652735
BHE90_007328	439.0345081215772	562.3300324857202	328.51325445992023	59.915297578944624	157.5092874498029	0	0	0	0	0	0	0	0	0	0	0
BHE90_007329	439.0345081215772	265.25001532345294	298.6484131453821	439.3788489122606	385.0227026550738	848.8000490350489	0	0	0	644.22729121361	0	0	0	0	0	178.6947471652735
BHE90_007330	292.68967208105147	106.10000612938116	477.8374610326113	79.88706343859283	315.0185748996058	0	0	563.6988798119086	0	0	0	565.8666993566993	0	0	0	0
BHE90_007331	146.34483604052573	169.76000980700985	358.3780957744585	279.60472203507493	175.01031938866987	0	0	0	0	0	0	282.93334967834966	0	0	0	0
BHE90_007332	0	10.610000612938116	0	0	35.002063877733974	0	0	0	0	0	0	0	0	0	0	268.04212074791025
BHE90_007333	117.07586883242058	74.2700042905668	89.59452394361462	39.943531719296416	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_007334	1668.3311308619934	2015.900116458242	1642.5662722996012	1757.5153956490424	1435.084618987093	848.8000490350489	0	845.548319717863	0	0	377.2444662377996	282.93334967834966	0	0	0	714.778988661094
BHE90_007335	643.9172785783132	466.8400269692771	836.2155568070698	359.49178547366773	315.0185748996058	848.8000490350489	0	563.6988798119086	0	0	0	0	0	0	0	536.0842414958205
BHE90_007336	0	201.59001164582423	59.729682629076414	159.77412687718567	87.50515969433494	0	0	0	0	0	0	282.93334967834966	0	0	0	357.389494330547
BHE90_007338	292.68967208105147	201.59001164582423	418.1077784035349	39.943531719296416	105.00619163320194	848.8000490350489	0	0	0	0	0	0	0	0	0	357.389494330547
BHE90_007339	8663.614293599125	9336.800539385542	9616.478903281304	5252.574421087478	7892.965404429013	7214.800416797916	0	1127.3977596238171	0	0	0	1273.2000735525735	679.0400392280393	0	0	2144.336965983282
BHE90_007340	3453.738130556407	2737.380158138034	2598.241194364824	738.9553368069837	1330.0784273538911	2546.400147105147	0	0	0	0	0	0	0	0	0	714.778988661094
BHE90_007341	234.15173766484116	127.3200073552574	209.05388920176745	39.943531719296416	175.01031938866987	0	0	0	0	0	0	0	0	0	0	0
BHE90_007342	292.68967208105147	233.42001348463856	89.59452394361462	39.943531719296416	140.0082555109359	0	0	0	0	0	0	0	0	0	0	0
BHE90_007343	175.6138032486309	477.4500275822152	328.51325445992023	0	192.5113513275369	0	0	0	0	0	0	0	0	0	0	804.1263622437307
BHE90_007344	1287.8345571566265	891.2400514868018	1881.4850028159071	1078.4753564210034	770.0454053101475	848.8000490350489	0	0	311.0062785169151	644.22729121361	0	0	0	0	0	536.0842414958205
BHE90_007345	702.4552129945235	403.18002329164847	298.6484131453821	0	87.50515969433494	848.8000490350489	0	0	0	0	0	0	0	0	0	89.34737358263675
BHE90_007346	175.6138032486309	84.88000490350493	0	0	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_007347	2136.634606191676	1856.7501072641703	2180.1334159612893	499.2941464912052	1417.583587048226	4244.000245175245	0	1127.3977596238171	0	0	0	282.93334967834966	0	0	0	536.0842414958205
BHE90_007348	234.15173766484116	275.86001593639105	268.78357183084387	179.74589273683387	315.0185748996058	0	0	0	0	0	0	0	0	0	0	536.0842414958205
BHE90_007350	175.6138032486309	53.05000306469058	0	39.943531719296416	0	848.8000490350489	0	0	0	0	0	0	0	0	0	0
BHE90_007351	117.07586883242058	106.10000612938116	418.1077784035349	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_007352	117.07586883242058	148.5400085811336	447.97261971807313	0	70.00412775546795	0	0	0	0	0	0	0	0	0	0	357.389494330547
BHE90_007353	556.1103769539978	700.2600404539157	537.5671436616877	259.63295617542667	227.51341520527086	1697.6000980700978	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_007354	292.68967208105147	201.59001164582423	328.51325445992023	39.943531719296416	0	0	0	563.6988798119086	0	0	282.9333496783497	0	0	0	0	89.34737358263675
BHE90_017410	0	10.610000612938116	0	0	52.50309581660097	0	0	0	0	0	0	0	0	0	0	0
BHE90_017412	175.6138032486309	137.93000796819553	149.32420657269105	19.971765859648208	87.50515969433494	0	0	0	0	0	0	141.46667483917483	0	0	0	0
BHE90_017413	0	0	0	0	0	848.8000490350489	0	0	0	0	0	0	0	0	0	0
BHE90_017416	907.3379834512596	488.0600281951534	955.6749220652226	519.2659123508533	455.0268304105417	0	0	0	0	0	0	0	0	0	0	0
BHE90_017418	87.80690162431544	159.15000919407174	358.3780957744585	39.943531719296416	70.00412775546795	0	0	0	0	0	188.6222331188998	0	0	0	0	0
BHE90_017421	28186.015421405256	10450.850603744046	9168.50628356323	46234.6379650856	11673.188303224282	0	0	8173.633757272674	0	1288.45458242722	0	0	0	0	0	0
BHE90_007355	175.6138032486309	63.6600036776287	0	39.943531719296416	35.002063877733974	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_007356	878.0690162431544	785.1400453574206	1881.4850028159071	399.4353171929642	612.5361178603447	0	0	563.6988798119086	0	0	0	282.93334967834966	0	0	0	625.4316150784572
BHE90_007357	351.2276064972618	254.6400147105148	418.1077784035349	159.77412687718567	0	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_007358	234.15173766484116	127.3200073552574	298.6484131453821	39.943531719296416	175.01031938866987	0	0	0	0	0	0	0	0	0	0	0
BHE90_007359	0	106.10000612938116	238.91873051630566	39.943531719296416	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_007360	292.68967208105147	169.76000980700985	238.91873051630566	39.943531719296416	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_007362	117.07586883242058	190.9800110328861	59.729682629076414	39.943531719296416	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_007363	380.4965737053669	572.9400330986583	1314.053017839681	159.77412687718567	210.01238326640387	1697.6000980700978	0	0	0	0	94.3111165594499	282.93334967834966	0	0	0	982.8211094090043
BHE90_007365	0	63.6600036776287	149.32420657269105	39.943531719296416	35.002063877733974	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_007366	351.2276064972618	668.4300386151014	418.1077784035349	99.85882929824105	350.02063877733974	848.8000490350489	0	0	0	0	0	282.93334967834966	0	0	0	446.73686791318374
BHE90_007367	4244.000245175246	3236.0501869461255	5495.13080187503	2496.4707324560263	2607.6537588911815	0	0	563.6988798119086	0	0	565.8666993566994	1414.6667483917483	0	0	0	1518.905350904825
BHE90_007368	146.34483604052573	180.370010419948	238.91873051630566	419.4070830526124	175.01031938866987	0	0	0	0	0	0	0	0	0	0	0
BHE90_007369	380.4965737053669	127.3200073552574	358.3780957744585	39.943531719296416	0	0	0	0	0	0	188.6222331188998	0	0	0	0	178.6947471652735
BHE90_007370	87.80690162431544	63.6600036776287	298.6484131453821	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_007371	1346.372491572837	1358.0800784560788	3404.5919098573554	898.7294636841694	822.5485011267485	0	0	1127.3977596238171	0	0	0	282.93334967834966	0	0	0	536.0842414958205
BHE90_007372	0	10.610000612938116	0	0	0	0	0	0	0	0	0	282.93334967834966	0	0	0	0
BHE90_007373	1082.9517866998906	1485.4000858113363	686.8913502343787	718.9835709473355	560.0330220437436	0	563.6988798119086	0	0	0	188.6222331188998	0	0	0	0	178.6947471652735
BHE90_007374	0	0	59.729682629076414	39.943531719296416	17.501031938866987	0	563.6988798119086	0	0	0	0	0	0	0	0	0
BHE90_007375	117.07586883242058	21.22000122587623	59.729682629076414	0	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_007376	58.53793441621029	106.10000612938116	179.18904788722924	119.83059515788925	35.002063877733974	848.8000490350489	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_007377	58.53793441621029	31.83000183881435	119.45936525815283	39.943531719296416	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_007378	292.68967208105147	212.2000122587623	657.0265089198405	319.54825375437133	175.01031938866987	0	0	0	0	0	0	0	0	0	0	0
BHE90_007380	58.53793441621029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_007381	58.53793441621029	169.76000980700985	537.5671436616877	79.88706343859283	35.002063877733974	0	0	0	0	0	0	282.93334967834966	0	0	0	0
BHE90_007382	117.07586883242058	21.22000122587623	298.6484131453821	0	0	1697.6000980700978	0	0	0	0	0	0	0	0	0	0
BHE90_007383	936.6069506593647	1305.0300753913882	1791.8904788722925	599.1529757894463	472.52786234940874	1697.6000980700978	0	0	0	1288.45458242722	0	565.8666993566993	0	0	0	1161.5158565742777
BHE90_007384	995.144885075575	816.970047196235	1075.1342873233755	818.8424002455765	1050.0619163320193	424.40002451752446	0	281.8494399059543	0	0	0	848.8000490350489	0	0	0	89.34737358263675
BHE90_007385	0	53.05000306469058	119.45936525815283	139.80236101753746	227.51341520527086	0	0	0	0	0	94.3111165594499	0	0	0	0	178.6947471652735
BHE90_007386	117.07586883242058	42.44000245175246	179.18904788722924	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_017425	0	0	0	0	0	848.8000490350489	0	0	0	0	0	0	0	0	0	0
BHE90_007387	497.5724425377875	116.71000674231928	179.18904788722924	19.971765859648208	105.00619163320194	2546.400147105147	0	0	0	0	0	0	0	0	0	0
BHE90_007388	409.7655409134721	636.600036776287	866.080398121608	159.77412687718567	227.51341520527086	0	0	1127.3977596238171	0	3221.13645606805	0	0	0	0	0	536.0842414958205
BHE90_007389	204.88277045673604	201.59001164582423	268.78357183084387	79.88706343859283	105.00619163320194	0	0	0	0	0	0	0	0	0	0	0
BHE90_007390	380.4965737053669	212.2000122587623	89.59452394361462	119.83059515788925	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_007394	0	0	0	0	0	0	563.6988798119086	0	0	0	0	0	0	0	0	0
BHE90_007395	58.53793441621029	21.22000122587623	29.864841314538207	39.943531719296416	35.002063877733974	0	0	0	0	0	0	141.46667483917483	0	0	0	0
BHE90_007396	234.15173766484116	42.44000245175246	59.729682629076414	0	105.00619163320194	0	0	0	0	0	0	0	0	0	0	0
BHE90_007397	0	31.83000183881435	0	0	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_007398	0	21.22000122587623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_007399	351.2276064972618	615.3800355504108	418.1077784035349	159.77412687718567	175.01031938866987	0	563.6988798119086	0	0	0	0	565.8666993566993	0	0	0	178.6947471652735
BHE90_007400	702.4552129945235	572.9400330986583	925.8100807506845	99.85882929824105	105.00619163320194	0	0	563.6988798119086	0	0	0	0	0	0	0	536.0842414958205
BHE90_007401	0	21.22000122587623	0	39.943531719296416	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_007403	0	222.81001287170045	209.05388920176745	39.943531719296416	140.0082555109359	0	0	563.6988798119086	0	0	0	0	0	0	0	178.6947471652735
BHE90_007404	585.3793441621029	413.7900239045865	537.5671436616877	99.85882929824105	192.5113513275369	0	0	0	0	0	188.6222331188998	565.8666993566993	0	0	0	178.6947471652735
BHE90_007405	117.07586883242058	222.81001287170045	59.729682629076414	119.83059515788925	105.00619163320194	0	0	0	0	0	0	0	0	0	0	0
BHE90_007406	0	21.22000122587623	89.59452394361462	0	0	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_007407	351.2276064972618	127.3200073552574	119.45936525815283	79.88706343859283	192.5113513275369	0	0	0	0	0	0	282.93334967834966	0	0	0	178.6947471652735
BHE90_007408	16039.39403004162	11596.73066994136	13767.691846002113	12981.647808771335	7210.4251588132	5092.800294210294	1127.3977596238171	4509.591038495269	0	0	943.1111655944991	990.2667238742239	679.0400392280393	0	0	3663.2423168881064
BHE90_007409	8692.883260807228	7607.370439476629	6988.37286760194	7988.706343859283	3692.717739100935	2546.400147105147	845.548319717863	1691.096639435726	0	0	754.4889324755992	1131.7333987133986	2376.6401372981377	0	0	5360.842414958205
BHE90_007410	0	0	119.45936525815283	79.88706343859283	105.00619163320194	0	0	0	0	0	0	0	0	0	0	0
BHE90_007411	0	84.88000490350493	59.729682629076414	79.88706343859283	140.0082555109359	0	0	0	0	0	0	0	0	0	0	0
BHE90_007412	117.07586883242058	413.7900239045865	119.45936525815283	159.77412687718567	87.50515969433494	0	0	0	0	0	0	0	0	0	0	0
BHE90_007413	292.68967208105147	551.7200318727821	298.6484131453821	39.943531719296416	70.00412775546795	1273.2000735525735	0	563.6988798119086	0	0	0	0	0	0	0	0
BHE90_007414	878.0690162431544	870.0200502609255	985.5397633797608	619.1247416490944	490.0288942882757	0	0	0	0	0	0	0	0	0	0	357.389494330547
BHE90_007415	292.68967208105147	212.2000122587623	358.3780957744585	259.63295617542667	35.002063877733974	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_007416	439.0345081215772	488.0600281951534	477.8374610326113	339.52001961401953	297.5175429607388	0	0	0	0	0	0	0	0	0	0	89.34737358263675
BHE90_007417	468.3034753296823	572.9400330986583	418.1077784035349	599.1529757894463	245.01444714413785	0	0	0	0	0	0	141.46667483917483	0	0	0	357.389494330547
BHE90_007418	1112.2207539079957	976.1200563903068	1552.9717483559868	1358.0800784560781	910.0536608210834	0	563.6988798119086	0	0	0	0	565.8666993566993	0	0	0	536.0842414958205
BHE90_007419	29.268967208105146	201.59001164582423	268.78357183084387	219.6894244561303	140.0082555109359	0	0	0	0	0	0	0	0	0	0	0
BHE90_007420	234.15173766484116	403.18002329164847	358.3780957744585	39.943531719296416	245.01444714413785	0	0	563.6988798119086	0	322.113645606805	0	0	0	0	0	178.6947471652735
BHE90_007421	0	21.22000122587623	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_007422	760.9931474107339	1209.5400698749454	2359.322463848518	998.5882929824104	962.5567566376844	0	0	1127.3977596238171	0	0	0	0	0	0	0	0
BHE90_007423	87.80690162431544	127.3200073552574	238.91873051630566	159.77412687718567	140.0082555109359	0	0	0	0	0	0	0	0	0	0	0
BHE90_007424	439.0345081215772	254.6400147105148	418.1077784035349	539.2376782105017	210.01238326640387	0	0	0	0	0	0	0	0	0	0	0
BHE90_007425	117.07586883242058	169.76000980700985	0	0	140.0082555109359	0	0	0	0	0	0	282.93334967834966	0	0	0	178.6947471652735
BHE90_007426	146.34483604052573	286.47001654932916	298.6484131453821	39.943531719296416	35.002063877733974	0	0	0	0	0	0	282.93334967834966	0	0	0	0
BHE90_007427	234.15173766484116	350.13002022695787	59.729682629076414	79.88706343859283	280.0165110218718	0	0	0	0	0	0	0	0	0	0	0
BHE90_007428	439.0345081215772	371.3500214528341	179.18904788722924	159.77412687718567	1050.0619163320193	0	0	563.6988798119086	0	0	0	0	0	0	0	0
BHE90_007429	0	21.22000122587623	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_007430	0	21.22000122587623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_007431	526.8414097458926	594.1600343245344	119.45936525815283	978.6165271227621	227.51341520527086	1273.2000735525735	0	0	0	0	0	282.93334967834966	0	0	0	0
BHE90_007432	29.268967208105146	84.88000490350493	119.45936525815283	39.943531719296416	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_007433	58.53793441621029	127.3200073552574	0	79.88706343859283	105.00619163320194	0	0	0	0	0	0	0	0	0	0	0
BHE90_007434	58.53793441621029	127.3200073552574	238.91873051630566	79.88706343859283	140.0082555109359	0	0	1127.3977596238171	0	0	0	0	0	0	0	178.6947471652735
BHE90_017432	175.6138032486309	106.10000612938116	59.729682629076414	39.943531719296416	175.01031938866987	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_007437	760.9931474107339	466.8400269692771	567.431984976226	299.57648789472313	210.01238326640387	0	0	0	311.0062785169151	0	188.6222331188998	565.8666993566993	0	0	0	625.4316150784572
BHE90_007438	175.6138032486309	106.10000612938116	209.05388920176745	0	52.50309581660097	0	0	0	0	0	0	0	0	0	0	0
BHE90_007439	351.2276064972618	169.76000980700985	358.3780957744585	119.83059515788925	105.00619163320194	0	0	0	0	0	0	0	0	0	0	0
BHE90_007440	1843.9449341106242	1124.6600649714403	2986.4841314538207	399.4353171929642	1767.604225825566	3395.2001961401957	563.6988798119086	563.6988798119086	0	0	377.2444662377996	282.93334967834966	0	0	0	0
BHE90_007441	146.34483604052573	201.59001164582423	59.729682629076414	0	122.50722357206892	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_007444	58.53793441621029	63.6600036776287	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_007451	175.6138032486309	148.5400085811336	89.59452394361462	0	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_007452	0	21.22000122587623	59.729682629076414	0	17.501031938866987	0	0	0	0	0	0	0	0	0	0	0
BHE90_007455	556.1103769539978	297.0800171622672	238.91873051630566	119.83059515788925	140.0082555109359	0	0	0	0	0	0	565.8666993566993	0	0	0	0
BHE90_007456	175.6138032486309	307.6900177752054	418.1077784035349	159.77412687718567	105.00619163320194	0	0	0	0	0	0	0	0	0	0	0
BHE90_007457	878.0690162431544	551.7200318727821	418.1077784035349	479.322380631557	140.0082555109359	848.8000490350489	563.6988798119086	0	0	0	0	0	0	0	0	357.389494330547
BHE90_007458	204.88277045673604	297.0800171622672	477.8374610326113	559.2094440701499	402.52373459394073	0	0	563.6988798119086	0	0	0	0	0	0	0	0
BHE90_007460	1229.2966227404163	721.480041679792	537.5671436616877	159.77412687718567	280.0165110218718	0	0	0	0	644.22729121361	0	707.3333741958742	0	0	0	0
BHE90_007461	0	63.6600036776287	179.18904788722924	0	122.50722357206892	0	0	0	0	0	0	0	679.0400392280393	0	0	0
BHE90_007462	0	233.42001348463856	1254.3233352106047	0	140.0082555109359	848.8000490350489	0	1127.3977596238171	0	0	188.6222331188998	0	0	0	0	0
BHE90_007463	614.6483113702081	1209.5400698749454	1134.863969952452	778.8988685262801	787.5464372490145	848.8000490350489	0	0	0	0	0	848.8000490350489	0	0	0	714.778988661094
BHE90_007464	8048.965982228916	6567.590379408694	7436.3454873200135	5112.772060069941	2975.175429607388	1697.6000980700978	0	281.8494399059543	0	644.22729121361	0	848.8000490350489	0	0	0	2323.0317131485554
BHE90_007465	409.7655409134721	647.2100373892251	567.431984976226	159.77412687718567	402.52373459394073	0	0	1127.3977596238171	0	0	0	0	0	0	0	0
BHE90_007466	292.68967208105147	233.42001348463856	1164.72881126699	39.943531719296416	157.5092874498029	848.8000490350489	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_007467	117.07586883242058	106.10000612938116	238.91873051630566	79.88706343859283	140.0082555109359	1697.6000980700978	0	0	0	0	0	0	0	0	0	0
BHE90_007468	58.53793441621029	318.3000183881435	298.6484131453821	279.60472203507493	175.01031938866987	848.8000490350489	0	563.6988798119086	0	0	0	0	0	0	0	357.389494330547
BHE90_007469	0	21.22000122587623	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_007471	760.9931474107339	870.0200502609255	1224.4584938960666	159.77412687718567	245.01444714413785	0	0	1127.3977596238171	0	0	0	0	0	0	0	536.0842414958205
BHE90_017437	0	0	119.45936525815283	0	0	848.8000490350489	0	0	0	0	0	0	0	0	0	0
BHE90_017444	234.15173766484116	169.76000980700985	89.59452394361462	259.63295617542667	175.01031938866987	0	0	0	0	0	0	0	0	0	0	0
BHE90_017445	0	21.22000122587623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_007472	439.0345081215772	190.9800110328861	179.18904788722924	159.77412687718567	175.01031938866987	0	0	0	0	0	0	0	0	0	0	0
BHE90_007473	175.6138032486309	42.44000245175246	447.97261971807313	0	35.002063877733974	0	0	281.8494399059543	0	0	0	0	0	0	0	268.04212074791025
BHE90_007474	58.53793441621029	31.83000183881435	89.59452394361462	39.943531719296416	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_007476	0	21.22000122587623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_007479	0	0	119.45936525815283	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_007480	0	0	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_007481	292.68967208105147	10.610000612938116	119.45936525815283	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_007482	117.07586883242058	0	0	79.88706343859283	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_007483	58.53793441621029	0	179.18904788722924	39.943531719296416	0	0	0	0	0	0	0	0	0	0	0	0
